GEO.id,GEO.id2,GEO.display-label,HC01_VC118,HC02_VC118,HC03_VC118,HC04_VC118
Id,Id2,Geography,Estimate; INCOME AND BENEFITS (IN 2015 INFLATION-ADJUSTED DOLLARS) - Per capita income (dollars),Margin of Error; INCOME AND BENEFITS (IN 2015 INFLATION-ADJUSTED DOLLARS) - Per capita income (dollars),Percent; INCOME AND BENEFITS (IN 2015 INFLATION-ADJUSTED DOLLARS) - Per capita income (dollars),Percent Margin of Error; INCOME AND BENEFITS (IN 2015 INFLATION-ADJUSTED DOLLARS) - Per capita income (dollars)
0500000US12067,12067,"Lafayette County, Florida",19404,3872,(X),(X)
0500000US12069,12069,"Lake County, Florida",24236,514,(X),(X)
0500000US12071,12071,"Lee County, Florida",28010,435,(X),(X)
0500000US12073,12073,"Leon County, Florida",26522,502,(X),(X)
0500000US12075,12075,"Levy County, Florida",20299,1411,(X),(X)
0500000US12077,12077,"Liberty County, Florida",16972,1777,(X),(X)
0500000US12079,12079,"Madison County, Florida",16274,1081,(X),(X)
0500000US12081,12081,"Manatee County, Florida",27958,432,(X),(X)
0500000US12083,12083,"Marion County, Florida",21675,388,(X),(X)
0500000US12085,12085,"Martin County, Florida",34742,1104,(X),(X)
0500000US12086,12086,"Miami-Dade County, Florida",23850,224,(X),(X)
0500000US12087,12087,"Monroe County, Florida",36208,1607,(X),(X)
0500000US12089,12089,"Nassau County, Florida",28670,1793,(X),(X)
0500000US12091,12091,"Okaloosa County, Florida",28902,738,(X),(X)
0500000US12093,12093,"Okeechobee County, Florida",16931,1215,(X),(X)
0500000US12095,12095,"Orange County, Florida",25411,329,(X),(X)
0500000US12097,12097,"Osceola County, Florida",19165,450,(X),(X)
0500000US12099,12099,"Palm Beach County, Florida",33650,430,(X),(X)
0500000US12101,12101,"Pasco County, Florida",24455,449,(X),(X)
0500000US12103,12103,"Pinellas County, Florida",30170,368,(X),(X)
0500000US12105,12105,"Polk County, Florida",21196,282,(X),(X)
0500000US12107,12107,"Putnam County, Florida",18082,611,(X),(X)
0500000US12109,12109,"St. Johns County, Florida",37581,1031,(X),(X)
0500000US12111,12111,"St. Lucie County, Florida",23657,590,(X),(X)
0500000US12113,12113,"Santa Rosa County, Florida",27892,863,(X),(X)
0500000US12115,12115,"Sarasota County, Florida",34479,574,(X),(X)
0500000US12117,12117,"Seminole County, Florida",29162,627,(X),(X)
0500000US12119,12119,"Sumter County, Florida",30145,1436,(X),(X)
0500000US12121,12121,"Suwannee County, Florida",18573,850,(X),(X)
0500000US12123,12123,"Taylor County, Florida",15811,1248,(X),(X)
0500000US12125,12125,"Union County, Florida",12291,1018,(X),(X)
0500000US12127,12127,"Volusia County, Florida",24026,429,(X),(X)
0500000US12129,12129,"Wakulla County, Florida",20823,1328,(X),(X)
0500000US12131,12131,"Walton County, Florida",27393,1740,(X),(X)
0500000US12133,12133,"Washington County, Florida",18164,1131,(X),(X)
0500000US13001,13001,"Appling County, Georgia",19178,1467,(X),(X)
0500000US13003,13003,"Atkinson County, Georgia",17022,2216,(X),(X)
0500000US13005,13005,"Bacon County, Georgia",18349,1193,(X),(X)
0500000US13007,13007,"Baker County, Georgia",20959,2967,(X),(X)
0500000US13009,13009,"Baldwin County, Georgia",18611,1344,(X),(X)
0500000US13011,13011,"Banks County, Georgia",19211,1186,(X),(X)
0500000US13013,13013,"Barrow County, Georgia",21411,806,(X),(X)
0500000US13015,13015,"Bartow County, Georgia",22592,869,(X),(X)
0500000US13017,13017,"Ben Hill County, Georgia",15316,935,(X),(X)
0500000US13019,13019,"Berrien County, Georgia",16523,1015,(X),(X)
0500000US13021,13021,"Bibb County, Georgia",21591,622,(X),(X)
0500000US13023,13023,"Bleckley County, Georgia",19503,3017,(X),(X)
0500000US13025,13025,"Brantley County, Georgia",17276,1109,(X),(X)
0500000US13027,13027,"Brooks County, Georgia",19744,1437,(X),(X)
0500000US13029,13029,"Bryan County, Georgia",26934,1404,(X),(X)
0500000US13031,13031,"Bulloch County, Georgia",18719,814,(X),(X)
0500000US13033,13033,"Burke County, Georgia",17546,1012,(X),(X)
0500000US13035,13035,"Butts County, Georgia",19433,1397,(X),(X)
0500000US13037,13037,"Calhoun County, Georgia",14242,4335,(X),(X)
0500000US13039,13039,"Camden County, Georgia",23856,993,(X),(X)
0500000US13043,13043,"Candler County, Georgia",16897,1833,(X),(X)
0500000US13045,13045,"Carroll County, Georgia",21320,932,(X),(X)
0500000US13047,13047,"Catoosa County, Georgia",22642,723,(X),(X)
0500000US13049,13049,"Charlton County, Georgia",18036,1636,(X),(X)
0500000US13051,13051,"Chatham County, Georgia",25690,495,(X),(X)
0500000US13053,13053,"Chattahoochee County, Georgia",19487,1462,(X),(X)
0500000US13055,13055,"Chattooga County, Georgia",16333,869,(X),(X)
0500000US13057,13057,"Cherokee County, Georgia",30595,763,(X),(X)
0500000US13059,13059,"Clarke County, Georgia",19276,542,(X),(X)
0500000US13061,13061,"Clay County, Georgia",12790,1749,(X),(X)
0500000US13063,13063,"Clayton County, Georgia",18107,354,(X),(X)
0500000US13065,13065,"Clinch County, Georgia",17127,1723,(X),(X)
0500000US13067,13067,"Cobb County, Georgia",33778,462,(X),(X)
0500000US13069,13069,"Coffee County, Georgia",17540,1010,(X),(X)
0500000US13071,13071,"Colquitt County, Georgia",17353,976,(X),(X)
0500000US13073,13073,"Columbia County, Georgia",30603,847,(X),(X)
0500000US13075,13075,"Cook County, Georgia",18790,1800,(X),(X)
0500000US13077,13077,"Coweta County, Georgia",28106,797,(X),(X)
0500000US13079,13079,"Crawford County, Georgia",20904,2067,(X),(X)
0500000US13081,13081,"Crisp County, Georgia",19439,2060,(X),(X)
0500000US13083,13083,"Dade County, Georgia",21547,1324,(X),(X)
0500000US13085,13085,"Dawson County, Georgia",28832,2077,(X),(X)
0500000US13087,13087,"Decatur County, Georgia",18310,1139,(X),(X)
0500000US13089,13089,"DeKalb County, Georgia",29486,395,(X),(X)
0500000US13091,13091,"Dodge County, Georgia",17887,997,(X),(X)
0500000US13093,13093,"Dooly County, Georgia",14295,1376,(X),(X)
0500000US13095,13095,"Dougherty County, Georgia",18999,766,(X),(X)
0500000US13097,13097,"Douglas County, Georgia",23158,609,(X),(X)
0500000US13099,13099,"Early County, Georgia",18116,1248,(X),(X)
0500000US13101,13101,"Echols County, Georgia",16954,1975,(X),(X)
0500000US13103,13103,"Effingham County, Georgia",25123,828,(X),(X)
0500000US13105,13105,"Elbert County, Georgia",19841,1598,(X),(X)
0500000US13107,13107,"Emanuel County, Georgia",17096,1129,(X),(X)
0500000US13109,13109,"Evans County, Georgia",19625,1839,(X),(X)
0500000US13111,13111,"Fannin County, Georgia",20534,1255,(X),(X)
0500000US13113,13113,"Fayette County, Georgia",36362,884,(X),(X)
0500000US13115,13115,"Floyd County, Georgia",21218,778,(X),(X)
0500000US13117,13117,"Forsyth County, Georgia",35696,811,(X),(X)
0500000US13119,13119,"Franklin County, Georgia",17743,1113,(X),(X)
0500000US13121,13121,"Fulton County, Georgia",37926,541,(X),(X)
0500000US13123,13123,"Gilmer County, Georgia",21766,1426,(X),(X)
0500000US13125,13125,"Glascock County, Georgia",18921,1749,(X),(X)
0500000US13127,13127,"Glynn County, Georgia",26541,1023,(X),(X)
0500000US13129,13129,"Gordon County, Georgia",19707,940,(X),(X)
0500000US13131,13131,"Grady County, Georgia",16953,788,(X),(X)
0500000US13133,13133,"Greene County, Georgia",28209,2047,(X),(X)
0500000US13135,13135,"Gwinnett County, Georgia",25831,370,(X),(X)
0500000US13137,13137,"Habersham County, Georgia",19026,754,(X),(X)
0500000US13139,13139,"Hall County, Georgia",24292,627,(X),(X)
0500000US13141,13141,"Hancock County, Georgia",12358,1671,(X),(X)
0500000US13143,13143,"Haralson County, Georgia",20740,1255,(X),(X)
0500000US13145,13145,"Harris County, Georgia",30386,2041,(X),(X)
0500000US13147,13147,"Hart County, Georgia",20733,1560,(X),(X)
0500000US13149,13149,"Heard County, Georgia",19222,1261,(X),(X)
0500000US13151,13151,"Henry County, Georgia",24996,658,(X),(X)
0500000US13153,13153,"Houston County, Georgia",24368,689,(X),(X)
0500000US13155,13155,"Irwin County, Georgia",17576,1916,(X),(X)
0500000US13157,13157,"Jackson County, Georgia",23504,798,(X),(X)
0500000US13159,13159,"Jasper County, Georgia",20570,1580,(X),(X)
0500000US13161,13161,"Jeff Davis County, Georgia",18446,1487,(X),(X)
0500000US13163,13163,"Jefferson County, Georgia",16048,1530,(X),(X)
0500000US13165,13165,"Jenkins County, Georgia",17366,3238,(X),(X)
0500000US13167,13167,"Johnson County, Georgia",16954,1320,(X),(X)
0500000US13169,13169,"Jones County, Georgia",26005,2254,(X),(X)
0500000US13171,13171,"Lamar County, Georgia",19217,1188,(X),(X)
0500000US13173,13173,"Lanier County, Georgia",16688,1299,(X),(X)
0500000US13175,13175,"Laurens County, Georgia",19194,915,(X),(X)
0500000US13177,13177,"Lee County, Georgia",27999,1842,(X),(X)
0500000US13179,13179,"Liberty County, Georgia",19785,661,(X),(X)
0500000US13181,13181,"Lincoln County, Georgia",22373,2174,(X),(X)
0500000US13183,13183,"Long County, Georgia",18166,1177,(X),(X)
0500000US13185,13185,"Lowndes County, Georgia",19173,540,(X),(X)
0500000US13187,13187,"Lumpkin County, Georgia",21963,1345,(X),(X)
0500000US13189,13189,"McDuffie County, Georgia",19065,930,(X),(X)
0500000US13191,13191,"McIntosh County, Georgia",23887,2793,(X),(X)
0500000US13193,13193,"Macon County, Georgia",13431,1003,(X),(X)
0500000US13195,13195,"Madison County, Georgia",20857,954,(X),(X)
0500000US13197,13197,"Marion County, Georgia",19077,1910,(X),(X)
0500000US13199,13199,"Meriwether County, Georgia",18059,1476,(X),(X)
0500000US13201,13201,"Miller County, Georgia",18904,1358,(X),(X)
0500000US13205,13205,"Mitchell County, Georgia",15297,1008,(X),(X)
0500000US13207,13207,"Monroe County, Georgia",25539,4809,(X),(X)
0500000US13209,13209,"Montgomery County, Georgia",17402,1129,(X),(X)
0500000US13211,13211,"Morgan County, Georgia",24435,1849,(X),(X)
0500000US13213,13213,"Murray County, Georgia",17043,710,(X),(X)
0500000US13215,13215,"Muscogee County, Georgia",23318,574,(X),(X)
0500000US13217,13217,"Newton County, Georgia",21717,751,(X),(X)
0500000US13219,13219,"Oconee County, Georgia",33528,1827,(X),(X)
0500000US13221,13221,"Oglethorpe County, Georgia",21848,1460,(X),(X)
0500000US13223,13223,"Paulding County, Georgia",24930,988,(X),(X)
0500000US13225,13225,"Peach County, Georgia",20689,1042,(X),(X)
0500000US13227,13227,"Pickens County, Georgia",27720,2386,(X),(X)
0500000US13229,13229,"Pierce County, Georgia",21619,2476,(X),(X)
0500000US13231,13231,"Pike County, Georgia",23150,1428,(X),(X)
0500000US13233,13233,"Polk County, Georgia",20293,1480,(X),(X)
0500000US13235,13235,"Pulaski County, Georgia",17656,1823,(X),(X)
0500000US13237,13237,"Putnam County, Georgia",25864,2302,(X),(X)
0500000US13239,13239,"Quitman County, Georgia",17334,1776,(X),(X)
0500000US13241,13241,"Rabun County, Georgia",22869,1808,(X),(X)
0500000US13243,13243,"Randolph County, Georgia",26031,15027,(X),(X)
0500000US13245,13245,"Richmond County, Georgia",20659,571,(X),(X)
0500000US13247,13247,"Rockdale County, Georgia",22614,690,(X),(X)
0500000US13249,13249,"Schley County, Georgia",19858,2221,(X),(X)
0500000US13251,13251,"Screven County, Georgia",18597,1147,(X),(X)
0500000US13253,13253,"Seminole County, Georgia",19891,1877,(X),(X)
0500000US13255,13255,"Spalding County, Georgia",19588,802,(X),(X)
0500000US13257,13257,"Stephens County, Georgia",20001,1226,(X),(X)
0500000US13259,13259,"Stewart County, Georgia",13721,1242,(X),(X)
0500000US13261,13261,"Sumter County, Georgia",17404,724,(X),(X)
0500000US13263,13263,"Talbot County, Georgia",18971,1385,(X),(X)
0500000US13265,13265,"Taliaferro County, Georgia",14805,1470,(X),(X)
0500000US13267,13267,"Tattnall County, Georgia",14957,878,(X),(X)
0500000US13269,13269,"Taylor County, Georgia",16857,1311,(X),(X)
0500000US13271,13271,"Telfair County, Georgia",12155,938,(X),(X)
0500000US13273,13273,"Terrell County, Georgia",16242,956,(X),(X)
0500000US13275,13275,"Thomas County, Georgia",20471,1009,(X),(X)
0500000US13277,13277,"Tift County, Georgia",20078,986,(X),(X)
0500000US13279,13279,"Toombs County, Georgia",19564,1412,(X),(X)
0500000US13281,13281,"Towns County, Georgia",19978,1604,(X),(X)
0500000US13283,13283,"Treutlen County, Georgia",21127,3339,(X),(X)
0500000US13285,13285,"Troup County, Georgia",21559,947,(X),(X)
0500000US13287,13287,"Turner County, Georgia",18227,3428,(X),(X)
0500000US13289,13289,"Twiggs County, Georgia",17768,2017,(X),(X)
0500000US13291,13291,"Union County, Georgia",21872,1385,(X),(X)
0500000US13293,13293,"Upson County, Georgia",19069,1457,(X),(X)
0500000US13295,13295,"Walker County, Georgia",21430,992,(X),(X)
0500000US13297,13297,"Walton County, Georgia",23625,783,(X),(X)
0500000US13299,13299,"Ware County, Georgia",18100,883,(X),(X)
0500000US13301,13301,"Warren County, Georgia",18174,1540,(X),(X)
0500000US13303,13303,"Washington County, Georgia",18285,943,(X),(X)
0500000US13305,13305,"Wayne County, Georgia",18291,957,(X),(X)
0500000US13307,13307,"Webster County, Georgia",18767,1837,(X),(X)
0500000US13309,13309,"Wheeler County, Georgia",8292,1223,(X),(X)
0500000US13311,13311,"White County, Georgia",21718,1689,(X),(X)
0500000US13313,13313,"Whitfield County, Georgia",20353,915,(X),(X)
0500000US13315,13315,"Wilcox County, Georgia",13521,1067,(X),(X)
0500000US13317,13317,"Wilkes County, Georgia",18392,1423,(X),(X)
0500000US13319,13319,"Wilkinson County, Georgia",18037,949,(X),(X)
0500000US13321,13321,"Worth County, Georgia",18762,1103,(X),(X)
0500000US15001,15001,"Hawaii County, Hawaii",24548,597,(X),(X)
0500000US15003,15003,"Honolulu County, Hawaii",31041,229,(X),(X)
0500000US15005,15005,"Kalawao County, Hawaii",46769,8448,(X),(X)
0500000US15007,15007,"Kauai County, Hawaii",27441,891,(X),(X)
0500000US15009,15009,"Maui County, Hawaii",29664,773,(X),(X)
0500000US16001,16001,"Ada County, Idaho",28851,622,(X),(X)
0500000US16003,16003,"Adams County, Idaho",21219,2099,(X),(X)
0500000US16005,16005,"Bannock County, Idaho",21598,657,(X),(X)
0500000US16007,16007,"Bear Lake County, Idaho",22959,2392,(X),(X)
0500000US16009,16009,"Benewah County, Idaho",20937,1241,(X),(X)
0500000US16011,16011,"Bingham County, Idaho",20164,738,(X),(X)
0500000US16013,16013,"Blaine County, Idaho",34208,2258,(X),(X)
0500000US16015,16015,"Boise County, Idaho",27276,2490,(X),(X)
0500000US16017,16017,"Bonner County, Idaho",23981,1198,(X),(X)
0500000US16019,16019,"Bonneville County, Idaho",23926,899,(X),(X)
0500000US16021,16021,"Boundary County, Idaho",20795,1585,(X),(X)
0500000US16023,16023,"Butte County, Idaho",21982,3013,(X),(X)
0500000US16025,16025,"Camas County, Idaho",24588,5456,(X),(X)
0500000US16027,16027,"Canyon County, Idaho",17915,448,(X),(X)
0500000US16029,16029,"Caribou County, Idaho",25172,1749,(X),(X)
0500000US16031,16031,"Cassia County, Idaho",18227,749,(X),(X)
0500000US16033,16033,"Clark County, Idaho",15151,2579,(X),(X)
0500000US16035,16035,"Clearwater County, Idaho",20079,1784,(X),(X)
0500000US16037,16037,"Custer County, Idaho",22861,2489,(X),(X)
0500000US16039,16039,"Elmore County, Idaho",21326,1275,(X),(X)
0500000US16041,16041,"Franklin County, Idaho",18855,1117,(X),(X)
0500000US16043,16043,"Fremont County, Idaho",20302,1078,(X),(X)
0500000US16045,16045,"Gem County, Idaho",19726,1198,(X),(X)
0500000US16047,16047,"Gooding County, Idaho",19688,1674,(X),(X)
0500000US16049,16049,"Idaho County, Idaho",19611,890,(X),(X)
0500000US16051,16051,"Jefferson County, Idaho",19501,880,(X),(X)
0500000US16053,16053,"Jerome County, Idaho",17708,856,(X),(X)
0500000US16055,16055,"Kootenai County, Idaho",25744,760,(X),(X)
0500000US16057,16057,"Latah County, Idaho",22766,1071,(X),(X)
0500000US16059,16059,"Lemhi County, Idaho",22134,1625,(X),(X)
0500000US16061,16061,"Lewis County, Idaho",21152,1324,(X),(X)
0500000US16063,16063,"Lincoln County, Idaho",17204,1169,(X),(X)
0500000US16065,16065,"Madison County, Idaho",14653,1038,(X),(X)
0500000US16067,16067,"Minidoka County, Idaho",20674,1545,(X),(X)
0500000US16069,16069,"Nez Perce County, Idaho",25177,824,(X),(X)
0500000US16071,16071,"Oneida County, Idaho",20089,1791,(X),(X)
0500000US16073,16073,"Owyhee County, Idaho",16854,1155,(X),(X)
0500000US16075,16075,"Payette County, Idaho",20689,1846,(X),(X)
0500000US16077,16077,"Power County, Idaho",18877,1505,(X),(X)
0500000US16079,16079,"Shoshone County, Idaho",21254,996,(X),(X)
0500000US16081,16081,"Teton County, Idaho",24118,1679,(X),(X)
0500000US16083,16083,"Twin Falls County, Idaho",21553,857,(X),(X)
0500000US16085,16085,"Valley County, Idaho",23962,2229,(X),(X)
0500000US16087,16087,"Washington County, Idaho",18343,1129,(X),(X)
0500000US17001,17001,"Adams County, Illinois",24380,647,(X),(X)
0500000US17003,17003,"Alexander County, Illinois",14729,1110,(X),(X)
0500000US17005,17005,"Bond County, Illinois",22867,1841,(X),(X)
0500000US17007,17007,"Boone County, Illinois",26170,992,(X),(X)
0500000US17009,17009,"Brown County, Illinois",21065,2098,(X),(X)
0500000US17011,17011,"Bureau County, Illinois",27304,1042,(X),(X)
0500000US17013,17013,"Calhoun County, Illinois",26407,1563,(X),(X)
0500000US17015,17015,"Carroll County, Illinois",26493,1334,(X),(X)
0500000US17017,17017,"Cass County, Illinois",24262,959,(X),(X)
0500000US17019,17019,"Champaign County, Illinois",26078,620,(X),(X)
0500000US17021,17021,"Christian County, Illinois",23263,786,(X),(X)
0500000US17023,17023,"Clark County, Illinois",25744,1384,(X),(X)
0500000US17025,17025,"Clay County, Illinois",22797,1506,(X),(X)
0500000US17027,17027,"Clinton County, Illinois",28839,1136,(X),(X)
0500000US17029,17029,"Coles County, Illinois",23525,1244,(X),(X)
0500000US17031,17031,"Cook County, Illinois",31013,174,(X),(X)
0500000US17033,17033,"Crawford County, Illinois",26351,1329,(X),(X)
0500000US17035,17035,"Cumberland County, Illinois",22596,937,(X),(X)
0500000US17037,17037,"DeKalb County, Illinois",24025,694,(X),(X)
0500000US17039,17039,"De Witt County, Illinois",29100,1771,(X),(X)
0500000US17041,17041,"Douglas County, Illinois",25455,1166,(X),(X)
0500000US17043,17043,"DuPage County, Illinois",39336,402,(X),(X)
0500000US17045,17045,"Edgar County, Illinois",25389,1498,(X),(X)
0500000US17047,17047,"Edwards County, Illinois",22885,1119,(X),(X)
0500000US17049,17049,"Effingham County, Illinois",26775,1121,(X),(X)
0500000US17051,17051,"Fayette County, Illinois",21472,1035,(X),(X)
0500000US17053,17053,"Ford County, Illinois",26010,1250,(X),(X)
0500000US17055,17055,"Franklin County, Illinois",21625,615,(X),(X)
0500000US17057,17057,"Fulton County, Illinois",22651,662,(X),(X)
0500000US17059,17059,"Gallatin County, Illinois",22125,1191,(X),(X)
0500000US17061,17061,"Greene County, Illinois",22105,1153,(X),(X)
0500000US17063,17063,"Grundy County, Illinois",29622,971,(X),(X)
0500000US17065,17065,"Hamilton County, Illinois",24110,1974,(X),(X)
0500000US17067,17067,"Hancock County, Illinois",25085,1044,(X),(X)
0500000US17069,17069,"Hardin County, Illinois",21415,2263,(X),(X)
0500000US17071,17071,"Henderson County, Illinois",26603,2058,(X),(X)
0500000US17073,17073,"Henry County, Illinois",27402,709,(X),(X)
0500000US17075,17075,"Iroquois County, Illinois",25565,1110,(X),(X)
0500000US17077,17077,"Jackson County, Illinois",21147,1003,(X),(X)
0500000US17079,17079,"Jasper County, Illinois",25303,1371,(X),(X)
0500000US17081,17081,"Jefferson County, Illinois",22975,885,(X),(X)
0500000US17083,17083,"Jersey County, Illinois",25901,1291,(X),(X)
0500000US17085,17085,"Jo Daviess County, Illinois",29362,1319,(X),(X)
0500000US17087,17087,"Johnson County, Illinois",20014,1560,(X),(X)
0500000US17089,17089,"Kane County, Illinois",31056,464,(X),(X)
0500000US17091,17091,"Kankakee County, Illinois",24449,587,(X),(X)
0500000US17093,17093,"Kendall County, Illinois",31053,1078,(X),(X)
0500000US17095,17095,"Knox County, Illinois",22241,789,(X),(X)
0500000US17097,17097,"Lake County, Illinois",39299,443,(X),(X)
0500000US17099,17099,"LaSalle County, Illinois",25755,539,(X),(X)
0500000US17101,17101,"Lawrence County, Illinois",14468,4129,(X),(X)
0500000US17103,17103,"Lee County, Illinois",25363,918,(X),(X)
0500000US17105,17105,"Livingston County, Illinois",25769,1520,(X),(X)
0500000US17107,17107,"Logan County, Illinois",21786,1811,(X),(X)
0500000US17109,17109,"McDonough County, Illinois",21664,914,(X),(X)
0500000US17111,17111,"McHenry County, Illinois",33735,472,(X),(X)
0500000US17113,17113,"McLean County, Illinois",31305,674,(X),(X)
0500000US17115,17115,"Macon County, Illinois",26895,713,(X),(X)
0500000US17117,17117,"Macoupin County, Illinois",25962,704,(X),(X)
0500000US17119,17119,"Madison County, Illinois",28337,523,(X),(X)
0500000US17121,17121,"Marion County, Illinois",22808,714,(X),(X)
0500000US17123,17123,"Marshall County, Illinois",27739,1398,(X),(X)
0500000US17125,17125,"Mason County, Illinois",24173,1083,(X),(X)
0500000US17127,17127,"Massac County, Illinois",22927,2023,(X),(X)
0500000US17129,17129,"Menard County, Illinois",30578,1622,(X),(X)
0500000US17131,17131,"Mercer County, Illinois",26823,1018,(X),(X)
0500000US17133,17133,"Monroe County, Illinois",32889,1288,(X),(X)
